timestamp,temperature,humidity,light
2021-08-30 00:36:26.482677,20.65,87.00,15
2021-08-30 00:36:31.480124,20.70,87.00,14
2021-08-30 00:36:36.481362,20.70,87.00,14
2021-08-30 00:36:41.482929,20.70,87.00,14
2021-08-30 00:36:46.483923,20.70,87.00,14
2021-08-30 00:36:51.481640,20.70,87.00,15
2021-08-30 00:36:56.482990,20.70,87.00,15
2021-08-30 00:37:01.480102,20.70,87.00,15
2021-08-30 00:37:06.481338,20.70,87.00,15
2021-08-30 00:37:11.479015,20.66,87.00,14
2021-08-30 00:37:16.480379,20.62,87.00,14
2021-08-30 00:37:21.482685,20.66,87.00,14
2021-08-30 00:37:26.483291,20.60,87.00,15
2021-08-30 00:37:31.480791,20.68,87.00,14
2021-08-30 00:37:36.483411,20.60,87.00,15
2021-08-30 00:37:41.480437,20.60,87.00,15
2021-08-30 00:37:46.481881,20.60,87.00,15
2021-08-30 00:37:51.483686,20.60,87.00,15
2021-08-30 00:37:56.484814,20.60,87.00,15
2021-08-30 00:38:01.482121,20.60,87.00,14
2021-08-30 00:38:06.483705,20.60,87.00,14
2021-08-30 00:38:11.484866,20.60,87.00,15
2021-08-30 00:38:16.482628,20.60,87.00,14
2021-08-30 00:38:21.483897,20.60,87.00,14
2021-08-30 00:38:26.480894,20.60,87.00,14
2021-08-30 00:38:31.482064,20.60,87.00,14
2021-08-30 00:38:36.484584,20.60,87.00,14
2021-08-30 00:38:41.482014,20.60,87.00,15
2021-08-30 00:38:46.483337,20.60,87.00,15
2021-08-30 00:38:51.484850,20.60,87.00,14
2021-08-30 00:38:56.482680,20.60,87.00,14
2021-08-30 00:39:01.483683,20.60,87.00,14
2021-08-30 00:39:06.485030,20.60,87.00,15
2021-08-30 00:39:11.482292,20.60,87.00,15
2021-08-30 00:39:16.483672,20.60,87.00,15
2021-08-30 00:39:21.485153,20.60,87.00,14
2021-08-30 00:39:26.482433,20.60,87.00,15
2021-08-30 00:39:31.483576,20.60,87.00,15
2021-08-30 00:39:36.485061,20.60,87.00,15
2021-08-30 00:39:41.482454,20.60,87.00,14
2021-08-30 00:39:46.483701,20.60,87.00,14
2021-08-30 00:39:51.485175,20.60,87.00,14
2021-08-30 00:39:56.482534,20.60,87.00,15
2021-08-30 00:40:01.483980,20.60,87.00,15
2021-08-30 00:40:06.482552,20.60,87.00,14
2021-08-30 00:40:11.483812,20.60,87.00,15
2021-08-30 00:40:16.485279,20.60,87.00,15
2021-08-30 00:40:21.486644,20.60,87.00,15
2021-08-30 00:40:26.483970,20.60,87.00,15
2021-08-30 00:40:31.485428,20.60,87.00,15
2021-08-30 00:40:36.486692,20.60,87.00,15
2021-08-30 00:40:41.484031,20.60,87.00,14
2021-08-30 00:40:46.485473,20.60,87.00,15
2021-08-30 00:40:51.482817,20.60,87.00,15
2021-08-30 00:40:56.484113,20.60,87.00,15
2021-08-30 00:41:01.485542,20.60,87.00,14
2021-08-30 00:41:06.482841,20.60,87.00,15
2021-08-30 00:41:11.484339,20.60,87.00,15
2021-08-30 00:41:16.486821,20.60,87.00,15
2021-08-30 00:41:21.484156,20.60,87.00,15
2021-08-30 00:41:26.485385,20.60,87.00,14
2021-08-30 00:41:31.486669,20.60,87.00,14
2021-08-30 00:41:36.484182,20.60,87.00,15
2021-08-30 00:41:41.485423,20.60,87.00,15
2021-08-30 00:41:46.486661,20.60,87.00,15
2021-08-30 00:41:51.483973,20.60,87.00,14
2021-08-30 00:41:56.485475,20.60,87.00,15
2021-08-30 00:42:01.486528,20.60,87.00,15
2021-08-30 00:42:06.485270,20.64,87.00,14
2021-08-30 00:42:11.486771,20.60,87.00,15
2021-08-30 00:42:16.488004,20.60,87.00,15
2021-08-30 00:42:21.485295,20.60,87.00,15
2021-08-30 00:42:26.486569,20.70,87.00,14
2021-08-30 00:42:31.483855,20.70,87.00,15
2021-08-30 00:42:36.485118,20.70,87.00,15
